    8943    2630    3644    1558     600     322     155      32       2       0       0
809 82 1 1 3
550 83 1 1 19
551 83 1 1 25
585 83 1 1 100
603 83 1 1 9
605 83 1 1 7
631 83 1 1 26
666 83 1 1 5
669 83 1 1 1
695 83 1 1 1
709 83 1 1 4
740 83 1 1 2
741 83 1 1 1
559 84 1 1 2
565 84 1 1 23
585 84 1 1 109
598 84 1 1 60
631 84 1 1 6
662 84 1 1 14
663 84 1 1 3
664 84 1 1 3
665 84 1 1 1
704 84 1 1 19
705 84 1 1 14
706 84 1 1 8
707 84 1 1 2
779 84 1 1 1
781 84 1 1 3
559 85 1 1 2
564 85 1 1 2
565 85 1 1 23
584 85 1 1 15
585 85 1 1 157
598 85 1 1 14
662 85 1 1 6
705 85 1 1 2
707 85 1 1 2
777 85 1 1 3
778 85 1 1 2
779 85 1 1 6
780 85 1 1 5
781 85 1 1 4
548 86 1 1 30
560 86 1 1 7
563 86 1 1 2
586 86 1 1 44
598 86 1 1 34
633 86 1 1 16
660 86 1 1 13
661 86 1 1 9
662 86 1 1 2
695 86 1 1 2
702 86 1 1 3
728 86 1 1 2
729 86 1 1 3
742 86 1 1 6
774 86 1 1 1
548 87 1 1 66
560 87 1 1 20
561 87 1 1 15
562 87 1 1 12
563 87 1 1 9
598 87 1 1 37
633 87 1 1 3
661 87 1 1 1
694 87 1 1 1
695 87 1 1 3
702 87 1 1 2
729 87 1 1 3
742 87 1 1 4
772 87 1 1 1
773 87 1 1 4
774 87 1 1 1
775 87 1 1 1
547 88 1 1 10
551 88 1 1 10
580 88 1 1 73
581 88 1 1 2
598 88 1 1 27
637 88 1 1 9
638 88 1 1 37
639 88 1 1 106
650 88 1 1 24
651 88 1 1 20
693 88 1 1 1
702 88 1 1 1
729 88 1 1 1
730 88 1 1 2
731 88 1 1 3
771 88 1 1 1
550 89 1 1 44
551 89 1 1 8
580 89 1 1 69
587 89 1 1 21
598 89 1 1 7
639 89 1 1 14
650 89 1 1 4
693 89 1 1 2
731 89 1 1 3
770 89 1 1 2
771 89 1 1 1
809 89 1 1 2
544 90 1 1 582
587 90 1 1 21
594 90 1 1 42
595 90 1 1 26
596 90 1 1 10
597 90 1 1 1
642 90 1 1 10
643 90 1 1 17
644 90 1 1 23
645 90 1 1 24
648 90 1 1 4
731 90 1 1 1
740 90 1 1 5
760 90 1 1 1
761 90 1 1 1
763 90 1 1 1
769 90 1 1 2
772 90 1 1 1
773 90 1 1 1
775 90 1 1 1
807 90 1 1 1
809 90 1 1 1
544 91 1 1 735
545 91 1 1 325
546 91 1 1 126
547 91 1 1 108
587 91 1 1 17
645 91 1 1 4
648 91 1 1 2
652 91 1 1 1
676 91 1 1 1
677 91 1 1 1
678 91 1 1 1
691 91 1 1 1
730 91 1 1 1
